term,freq,weight
dorseyassistant,8,3.0794415416798357
dorseycc,2,1.6931471805599454
dorseysubject,1,1.0
dorteo,3,2.0986122886681096
dorthasent,3,2.0986122886681096
dorton,1,1.0
dos,4,2.386294361119891
dosage,2,1.6931471805599454
dosanjh,1,1.0
dose,1,1.0
dosen,2,1.6931471805599454
doshier,2,1.6931471805599454
doso,10,3.3025850929940455
dosome,1,1.0
dosomething,1,1.0
dosomthing,1,1.0
dosovich,3,2.0986122886681096
dospecifically,1,1.0
dossey,2,1.6931471805599454
dossier,12,3.4849066497880004
dosta,1,1.0
dostac,1,1.0
dostal,1,1.0
doszedl,1,1.0
doszla,1,1.0
dot,58,5.060443010546419
dotcom,3,2.0986122886681096
dotcoms,1,1.0
dothank,2,1.6931471805599454
dothat,1,1.0
dothe,4,2.386294361119891
dotheir,1,1.0
dother,1,1.0
dothey,2,1.6931471805599454
dothis,9,3.197224577336219
doto,2,1.6931471805599454
dotrzec,1,1.0
dotsor,1,1.0
dotted,24,4.178053830347945
dottedline,1,1.0
dottie,2,1.6931471805599454
dotting,1,1.0
doty,43,4.761200115693562
dotyczacych,1,1.0
dotyczy,1,1.0
dotysaid,2,1.6931471805599454
double,188,6.236441962829949
doublea,1,1.0
doublecheck,1,1.0
doublecheckall,1,1.0
doubleclick,7,2.9459101490553135
doublecounting,1,1.0
doubled,49,4.891820298110627
doubledin,1,1.0
doublesdynegy,1,1.0
doublestandard,1,1.0
doubletree,29,4.367295829986474
doubletreedowntown,1,1.0
doubletreehotel,1,1.0
doubletreehouston,1,1.0
doubletreenovember,3,2.0986122886681096
doubling,17,3.833213344056216
doubly,2,1.6931471805599454
doubt,207,6.332718793265369
doubted,5,2.6094379124341005
doubter,1,1.0
doubtful,15,3.70805020110221
doubtfulaluminum,1,1.0
doubtfulthe,1,1.0
doubting,2,1.6931471805599454
doubtless,2,1.6931471805599454
doubts,3,2.0986122886681096
doubtsabout,1,1.0
doubtsby,3,2.0986122886681096
doubtsenron,1,1.0
doubtsthe,3,2.0986122886681096
doubtthat,2,1.6931471805599454
doucet,12,3.4849066497880004
doucette,7,2.9459101490553135
doug,169,6.1298987149230735
dougarnell,1,1.0
dougcc,7,2.9459101490553135
dougdouglas,1,1.0
dougepperson,1,1.0
doughnut,3,2.0986122886681096
douglas,135,5.90527477843843
douglasallied,1,1.0
douglass5959,2,1.6931471805599454
douglassubject,1,1.0
douglasto,2,1.6931471805599454
dougleach,2,1.6931471805599454
dougpaterson,1,1.0
dougrotenberg,1,1.0
dougsent,12,3.4849066497880004
dougsewell,1,1.0
dougsubject,1,1.0
doukas,4,2.386294361119891
dour,1,1.0
douses,1,1.0
douthwaite,1,1.0
dove,6,2.791759469228055
dover,1,1.0
dovetail,1,1.0
dow,2625,8.872836175025725
dowd,3,2.0986122886681096
dowdy,1,1.0
dowe,2,1.6931471805599454
dowell,12,3.4849066497880004
dowell10,1,1.0
dowellof,4,2.386294361119891
dowfreeport,1,1.0
dowhat,1,1.0
dowhatever,1,1.0
dowith,4,2.386294361119891
dowjones,247,6.5093883366279774
dowload,1,1.0
down,75,5.31748811353631
down75,1,1.0
downactivations,1,1.0
downand,2,1.6931471805599454
downat,1,1.0
downbeat,2,1.6931471805599454
downbecause,2,1.6931471805599454
downby,2,1.6931471805599454
downdata,3,2.0986122886681096
downdeal,1,1.0
downdraft,1,1.0
downdue,4,2.386294361119891
downenpower,1,1.0
downer,3,2.0986122886681096
downeven,1,1.0
downey,2,1.6931471805599454
downfall,21,4.044522437723423
downfallbut,1,1.0
downfor,3,2.0986122886681096
downfrom,1,1.0
downgoldman,1,1.0
downgrade,589,7.3784261836515865
downgradeassociated,1,1.0
downgradeby,1,1.0
downgraded,273,6.60947179518496
downgradedenron,1,1.0
downgradedow,1,1.0
downgradedstandard,1,1.0
downgradeenron,1,1.0
downgradefitch,1,1.0
downgrademoody,1,1.0
downgrades,3,2.0986122886681096
downgrades10,3,2.0986122886681096
downgradesafx,3,2.0986122886681096
downgradescnnfn,1,1.0
downgradesmoody,2,1.6931471805599454
downgradetoday,1,1.0
downgrading,35,4.555348061489413
downhearted,1,1.0
downhill,1,1.0
downingm,2,1.6931471805599454
downjan,1,1.0
download,369,6.910796644040527
downloadable,7,2.9459101490553135
downloadableversion,1,1.0
downloaded,32,4.465735902799727
downloadedfrom,2,1.6931471805599454
downloadedto,1,1.0
downloadfrom,1,1.0
downloading,6,2.791759469228055
downloadingon,1,1.0
downloadinstructions,6,2.791759469228055
downloads,9,3.197224577336219
downloadsi,1,1.0
downlowering,1,1.0
downmany,1,1.0
downmarcelo,2,1.6931471805599454
downmenu,3,2.0986122886681096
downmore,1,1.0
downnom,1,1.0
downplay,7,2.9459101490553135
downplayed,3,2.0986122886681096
downpretty,1,1.0
downproduction,1,1.0
downray,1,1.0
downright,5,2.6094379124341005
downs,3,2.0986122886681096
downsalpharetta,1,1.0
downscore,1,1.0
downshareholders,3,2.0986122886681096
downshifted,1,1.0
downshouston,1,1.0
downside,37,4.610917912644224
downsideprotection,1,1.0
downsidescenario,2,1.6931471805599454
downsince,1,1.0
downsitara,1,1.0
downsize,2,1.6931471805599454
downsized,1,1.0
downsizing,6,2.791759469228055
downslum,1,1.0
downstairs,1,1.0
downstate,3,2.0986122886681096
downstream,62,5.127134385045092
downstreamconnections,1,1.0
downstreammovement,1,1.0
downsubstantially,1,1.0
downsville,1,1.0
downtagg,1,1.0
downthat,1,1.0
downthe,1,1.0
downtheline,1,1.0
downthrough,1,1.0
downtime,15,3.70805020110221
downto,2,1.6931471805599454
downtown,199,6.293304824724492
downtown1300,1,1.0
downtownballpark,1,1.0
downtowncc,1,1.0
downtowngrew,1,1.0
downtownhotel,1,1.0
downtownhouston,6,2.791759469228055
downtownralph,1,1.0
downtownreceive,1,1.0
downtownretractable,1,1.0
downtownshopping,1,1.0
downtownstreets,1,1.0
downtownthe,2,1.6931471805599454
downtownwe,1,1.0
downtrading,1,1.0
downtremendously,1,1.0
downturn,66,5.189654742026425
downtwo,1,1.0
downum,1,1.0
downumtee,1,1.0
downuntil,1,1.0
downward,73,5.290459441148391
downwardpressure,1,1.0
downwards,1,1.0
downwith,1,1.0
dowoperations,1,1.0
dowpipeline,1,1.0
doyle,42,4.737669618283368
doyle03,2,1.6931471805599454
doyle08,1,1.0
doyou,14,3.6390573296152584
doyour,1,1.0
dozed,1,1.0
dozen,101,5.61512051684126
dozenparticipants,1,1.0
dozenproposed,1,1.0
dozensof,1,1.0
doznajemy,1,1.0
dp,16,3.772588722239781
dpalmer,1,1.0
dpalumbo,1,1.0
dpatricia,2,1.6931471805599454
dpaul,1,1.0
dpbrent,2,1.6931471805599454
dpc,527,7.267200548541362
dpc11,1,1.0
dpcbills,1,1.0
dpcbusiness,1,1.0
dpccalls,1,1.0
dpcdespite,2,1.6931471805599454
dpcfriday,2,1.6931471805599454
dpchris,2,1.6931471805599454
dpcinvoked,1,1.0
dpcmanagement,1,1.0
dpcofficials,1,1.0
dpcpresident,2,1.6931471805599454
dpcs,1,1.0
dpcside,1,1.0
dpcspokesperson,1,1.0
dpcthe,2,1.6931471805599454
dpcwas,1,1.0
dpcwould,1,1.0
dpdebra,1,1.0
dpef,1,1.0
dpettinger,1,1.0
dpfernley,1,1.0
dphillips,1,1.0
dpi,5,2.6094379124341005
dpitts,1,1.0
dpj,1,1.0
dpl,6,2.791759469228055
dplease,2,1.6931471805599454
dpmike,1,1.0
dporter,1,1.0
dpr,231,6.442417710521793
dprattl,1,1.0
dpravailable,1,1.0
dprfor,2,1.6931471805599454
dpri,1,1.0
dprichard,1,1.0
dpricing,1,1.0
dprocess,1,1.0
dprour,1,1.0
dprprioritising,2,1.6931471805599454
dprpurposes,1,1.0
dprs,6,2.791759469228055
dprshona,1,1.0
dprsubject,1,1.0
dprthis,1,1.0
dprwill,1,1.0
dptmodeling,1,1.0
dpto,2,1.6931471805599454
dpvince,1,1.0
dpwpr,2,1.6931471805599454
dqe,9,3.197224577336219
dr,395,6.978885764901122
dra,4,2.386294361119891
drab,2,1.6931471805599454
drachenberg,2,1.6931471805599454
draemer,7,2.9459101490553135
draft,852,7.747586526829315
drafta,1,1.0
draftattached,2,1.6931471805599454
drafted,47,4.850147601710058
draftedhamburg,1,1.0
draftedrheine,1,1.0
draftersenmou,1,1.0
draftferc,1,1.0
draftfuels,1,1.0
drafting,30,4.401197381662156
draftinga,1,1.0
draftis,1,1.0
draftl,1,1.0
draftmemo,1,1.0
draftof,3,2.0986122886681096
draftqualification,1,1.0
draftreportthe,1,1.0
draftsavailable,1,1.0
draftsneil,1,1.0
drag,43,4.761200115693562
dragan,1,1.0
draganjojic,1,1.0
dragged,33,4.49650756146648
draggedinto,1,1.0
dragging,6,2.791759469228055
dragica,6,2.791759469228055
dragnet,2,1.6931471805599454
drago,1,1.0
dragon,2,1.6931471805599454
dragonfly,1,1.0
drain,13,3.5649493574615367
drainage,4,2.386294361119891
drained,3,2.0986122886681096
draining,6,2.791759469228055
drake,2,1.6931471805599454
dralion,1,1.0
dralionfor,1,1.0
dram,2,1.6931471805599454
drama,7,2.9459101490553135
dramabusiness,1,1.0
dramaour,1,1.0
dramatic,60,5.0943445622221
dramatically,49,4.891820298110627
dramaticallyto,1,1.0
dramaticincreases,1,1.0
dramaticreorganization,1,1.0
dramatics,1,1.0
dramatized,1,1.0
dranger,1,1.0
drank,7,2.9459101490553135
drapeau,1,1.0
draper,13,3.5649493574615367
draperadnan,2,1.6931471805599454
drapereach,1,1.0
drastic,7,2.9459101490553135
drastically,10,3.3025850929940455
drate,7,2.9459101490553135
drather,1,1.0
draw,115,5.74493212836325
drawa,1,1.0
drawback,9,3.197224577336219
drawbaugh,3,2.0986122886681096
drawbaugh10,1,1.0
drawbaugh11,3,2.0986122886681096
drawbaughwashington,1,1.0
drawdown,5,2.6094379124341005
drawer,7,2.9459101490553135
draweror,1,1.0
drawert,1,1.0
drawing,115,5.74493212836325
drawingcopyright,4,2.386294361119891
drawmore,2,1.6931471805599454
drawn,62,5.127134385045092
drawnout,1,1.0
drawsponsored,1,1.0
drawsslow,1,1.0
drayage,2,1.6931471805599454
drayton,1,1.0
drazgaindependent,2,1.6931471805599454
drburdenjr,1,1.0
drc,1,1.0
dread,1,1.0
dreaded,2,1.6931471805599454
dreadful,2,1.6931471805599454
dream,29,4.367295829986474
dreamby,1,1.0
dreamed,5,2.6094379124341005
dreamt,2,1.6931471805599454
dreamthe,1,1.0
drebecca,2,1.6931471805599454
drec,1,1.0
dredged,3,2.0986122886681096
dredging,1,1.0
dreed,1,1.0
drefinery,2,1.6931471805599454
dreiner,1,1.0
drena,1,1.0
dresdner,8,3.0794415416798357
dresen,1,1.0
dresner,6,2.791759469228055
dress,22,4.091042453358316
dresscode,1,1.0
dressed,10,3.3025850929940455
dressfor,1,1.0
dressing,3,2.0986122886681096
dressingsfresh,1,1.0
dressis,1,1.0
dressler,1,1.0
dressrehearsal,1,1.0
dressy,1,1.0
drew,219,6.389071729816501
drewcc,1,1.0
drewdynergy,1,1.0
drewfossum,1,1.0
drewkeefe,1,1.0
drewsenior,1,1.0
drewsent,2,1.6931471805599454
drewsubject,7,2.9459101490553135
drewwei,1,1.0
drexel,15,3.70805020110221
drexelcbs,1,1.0
drexelcommentary,1,1.0
drexelius,1,1.0
drexler,2,1.6931471805599454
dreyes,1,1.0
dreyfus,17,3.833213344056216
drfat,1,1.0
dri,2,1.6931471805599454
drib,1,1.0
dribble,1,1.0
dribbled,1,1.0
dried,4,2.386294361119891
driehaus,3,2.0986122886681096
drift,57,5.04305126783455
driftbrent,2,1.6931471805599454
driftclearly,1,1.0
drifted,7,2.9459101490553135
drifting,1,1.0
driftless,2,1.6931471805599454
driftlouise,1,1.0
driftmike,3,2.0986122886681096
drill,38,4.637586159726386
drilled,16,3.772588722239781
driller,1,1.0
drillers,2,1.6931471805599454
drilling,101,5.61512051684126
drillingcompanies,1,1.0
drillingfull,1,1.0
drillinto,1,1.0
drillock,2,1.6931471805599454
drink,75,5.31748811353631
drinking,4,2.386294361119891
drinkscookies,1,1.0
drip,2,1.6931471805599454
dripped,3,2.0986122886681096
driscoll,34,4.526360524616161
driscollkourtney,1,1.0
drivatives,1,1.0
drive,319,6.765191102784844
driveall,1,1.0
driveapartment,1,1.0
drivebedford,1,1.0
drivebefore,2,1.6931471805599454
drivecambridge,1,1.0
drivecleburne,4,2.386294361119891
driveediting,1,1.0
driveenron,1,1.0
driveexisting,2,1.6931471805599454
drivehouston,1,1.0
drivejuvenile,1,1.0
drivekingwood,1,1.0
driveline,2,1.6931471805599454
driven,106,5.663439094112067
driven26,1,1.0
drivenalmost,1,1.0
drivenauthor,1,1.0
drivenby,1,1.0
drivencera,1,1.0
drivenfrom,2,1.6931471805599454
drivenm,1,1.0
drivenreturns,1,1.0
driveon,1,1.0
driveoperating,1,1.0
drivepercell,4,2.386294361119891
driveplease,1,1.0
driver,108,5.68213122712422
driverfor,1,1.0
drivers,1,1.0
driversand,1,1.0
driversaugust,1,1.0
driversevidence,1,1.0
driverso,1,1.0
driversthat,1,1.0
driversurvey,1,1.0
drivesound,1,1.0
drivesuite,5,2.6094379124341005
drivetake,1,1.0
drivethe,4,2.386294361119891
drivetualatin,2,1.6931471805599454
driveway,3,2.0986122886681096
driviing,1,1.0
driving,97,5.574710978503383
drivinginstructions,1,1.0
drivingspeculative,1,1.0
drivingthe,1,1.0
drjc,1,1.0
drjuiceplus,1,1.0
drn,16,3.772588722239781
drn986892,1,1.0
drodze,1,1.0
droga,2,1.6931471805599454
drogi,4,2.386294361119891
droll,1,1.0
dronet,4,2.386294361119891
dronet11,1,1.0
dronetxt,1,1.0
dronn,1,1.0
drop,507,7.228511003591183
dropali,1,1.0
dropbloomberg,1,1.0
dropbox,9,3.197224577336219
dropcnnfn,1,1.0
dropdates,1,1.0
dropdown,5,2.6094379124341005
dropdowns,1,1.0
drope,1,1.0
droped,1,1.0
dropenron,3,2.0986122886681096
dropin,1,1.0
dropoff,1,1.0
dropout,1,1.0
dropped,295,6.686975356339819
dropped30,1,1.0
dropped99,1,1.0
droppedafter,1,1.0
droppedfrom,2,1.6931471805599454
droppedmiami,1,1.0
droppedsince,3,2.0986122886681096
droppedto,2,1.6931471805599454
dropping,53,4.9702919135521215
droppingbusinessweek,1,1.0
droppingby,1,1.0
dropspermathene,1,1.0
dropsslightly,1,1.0
drott,4,2.386294361119891
drought,17,3.833213344056216
drove,42,4.737669618283368
drovehome,1,1.0
drown,1,1.0
drowned,1,1.0
drowns,1,1.0
droyal,1,1.0
drozdiak,4,2.386294361119891
drozdiak4,1,1.0
drp,3,2.0986122886681096
drrancho,1,1.0
drs,9,3.197224577336219
drspring,1,1.0
drug,56,5.025351690735149
drugi,1,1.0
drugie,4,2.386294361119891
drugmaker,2,1.6931471805599454
drugstore,2,1.6931471805599454
drugtest,1,1.0
drum,5,2.6094379124341005
drumbeat,2,1.6931471805599454
drumm,1,1.0
drumming,1,1.0
drummond,4,2.386294361119891
drummondhouston,1,1.0
drumwright,3,2.0986122886681096
drunk,1,1.0
drury,2,1.6931471805599454
drushell,1,1.0
druss,3,2.0986122886681096
druzbik,28,4.332204510175204
druzbik3,2,1.6931471805599454
druzbikmanagerupstream,3,2.0986122886681096
drviv,1,1.0
drw,1,1.0
drwaller,1,1.0
drwdfrba,2,1.6931471805599454
dry,67,5.204692619390966
dryfus,2,1.6931471805599454
drying,6,2.791759469228055
ds,3,2.0986122886681096
dsbob,1,1.0
dsbulk,3,2.0986122886681096
dschmidt,1,1.0
dsco,6,2.791759469228055
dscoppin,3,2.0986122886681096
dscottl,11,3.3978952727983707
dscr,4,2.386294361119891
dservl,12,3.4849066497880004
dshwste,1,1.0
dsi,21,4.044522437723423
dsilva,1,1.0
dsimm,1,1.0
dsk,1,1.0
dsktotalinter,4,2.386294361119891
dsktotaltotalrest,1,1.0
dsl,11,3.3978952727983707
dslavailable,1,1.0
dsm,6,2.791759469228055
dsmand,1,1.0
dsmart,1,1.0
dsmith,1,1.0
dsmo,1,1.0
dsmr,4,2.386294361119891
dsn,1,1.0
dsorenson,4,2.386294361119891
dsouza,1,1.0
dsp,1,1.0
dspcuedenadwrdynergyebmudelectricity,1,1.0
dspelley,1,1.0
dspencer,1,1.0
dspot,7,2.9459101490553135
dstacey,1,1.0
dstar,3,2.0986122886681096
dsteffes,5,2.6094379124341005
dstowers,2,1.6931471805599454
dsuperior,3,2.0986122886681096
dsusan,1,1.0
dt,22,4.091042453358316
dtallam,1,1.0
dtaylor,1,1.0
dtbradshaw,1,1.0
dtddtd,1,1.0
dte,3,2.0986122886681096
dteenergy,2,1.6931471805599454
dtegeorgetown,1,1.0
dterm,4,2.386294361119891
dtf,8,3.0794415416798357
dtfvisit,1,1.0
dth,156,6.049856007249537
dthapril,1,1.0
dthen,1,1.0
dthese,8,3.0794415416798357
dthfebruary,1,1.0
dthfor,1,1.0
dthgas,1,1.0
dthis,5,2.6094379124341005
dthk,2,1.6931471805599454
dthmarch,1,1.0
dthomps,1,1.0
dthon,4,2.386294361119891
dthrough,1,1.0
dths,2,1.6931471805599454
dththanks,2,1.6931471805599454
dththe,1,1.0
dthto,1,1.0
dthudson,2,1.6931471805599454
dtina,4,2.386294361119891
dtl,8,3.0794415416798357
dtlsacramento,1,1.0
dtmusselman,1,1.0
dtolearyl,1,1.0
dtotal,3,2.0986122886681096
dtr,1,1.0
dtrong,1,1.0
dtt,8,3.0794415416798357
dttus,1,1.0
dturnaround,3,2.0986122886681096
du,16,3.772588722239781
dual,50,4.912023005428146
dualresponsibilities,2,1.6931471805599454
dualrole,1,1.0
duane,70,5.2484952420493585
duanekarry,1,1.0
duanesent,1,1.0
duanesubject,1,1.0
dub,5,2.6094379124341005
dubai,14,3.6390573296152584
dubaicrude,1,1.0
dubash,1,1.0
dubbed,2,1.6931471805599454
dubilier,20,3.995732273553991
dubinsky,13,3.5649493574615367
dubious,6,2.791759469228055
dubiously,3,2.0986122886681096
dublin,6,2.791759469228055
dublincustomers,1,1.0
dublinlaura,8,3.0794415416798357
dublon,17,3.833213344056216
dubois,1,1.0
dubose,1,1.0
dubq,2,1.6931471805599454
duchnicki,1,1.0
duck,8,3.0794415416798357
duclaux10,1,1.0
duclaux11,1,1.0
ducote,5,2.6094379124341005
duct,2,1.6931471805599454
dud,1,1.0
dudack,1,1.0
dude,7,2.9459101490553135
dudley,36,4.58351893845611
dudley03,2,1.6931471805599454
dudleyto,6,2.791759469228055
due,1885,8.54168309988211
due2001,1,1.0
due2003,1,1.0
duebloomberg,1,1.0
duecompanies,1,1.0
duedate,1,1.0
duedates,1,1.0
duediligence,4,2.386294361119891
duefrom,1,1.0
duehouston,1,1.0
duei,1,1.0
duein,1,1.0
dueinto,1,1.0
duel,6,2.791759469228055
dueldevelopment,3,2.0986122886681096
dueling,5,2.6094379124341005
duenner,2,1.6931471805599454
duenneramericas,1,1.0
dueover,1,1.0
duer,1,1.0
duereceivables,1,1.0
duerler,1,1.0
duesamounting,1,1.0
duesep,1,1.0
duethese,2,1.6931471805599454
duethis,3,2.0986122886681096
dueto,23,4.13549421592915
dueuntil,1,1.0
duff,2,1.6931471805599454
duffee,2,1.6931471805599454
duffie,86,5.454347296253507
duffie450,1,1.0
duffiehi,1,1.0
duffiemail,8,3.0794415416798357
duffieto,2,1.6931471805599454
duffy,11,3.3978952727983707
duffyenron,3,2.0986122886681096
duffysent,1,1.0
dugan,2,1.6931471805599454
dugas,1,1.0
dugout,4,2.386294361119891
duhon,1,1.0
duk,11,3.3978952727983707
duke,563,7.333279628139691
dukebackground,1,1.0
dukecounterparty,2,1.6931471805599454
dukeenergy,6,2.791759469228055
dukei,2,1.6931471805599454
dukeisclaiming,1,1.0
dukejohn,1,1.0
dukelet,1,1.0
dukeon,1,1.0
dukepower,4,2.386294361119891
dukeresume,1,1.0
duketecotap,2,1.6931471805599454
dukethanks,3,2.0986122886681096
dukeuniversity,2,1.6931471805599454
dulce,26,4.258096538021482
dulceper,1,1.0
dulcereceipt,1,1.0
dull,8,3.0794415416798357
duller,1,1.0
dulles,2,1.6931471805599454
dulls,2,1.6931471805599454
duluth,1,1.0
duly,2,1.6931471805599454
duman,1,1.0
dumb,11,3.3978952727983707
dumbbell,1,1.0
dumbest,5,2.6094379124341005
dumbmaybe,2,1.6931471805599454
dummy,21,4.044522437723423
dummygold,3,2.0986122886681096
dumont,1,1.0
dump,23,4.13549421592915
dumped,21,4.044522437723423
dumper,1,1.0
dumping,16,3.772588722239781
dumpof,1,1.0
dun,25,4.218875824868201
dunbar,4,2.386294361119891
duncan,27,4.295836866004329
duncansubject,1,1.0
duncanx,1,1.0
dune,1,1.0
dunegan,1,1.0
dunford,7,2.9459101490553135
dungan,1,1.0
dunham,1,1.0
dunham11,1,1.0
dunk,2,1.6931471805599454
dunkirk,1,1.0
dunlap,1,1.0
dunlevie,2,1.6931471805599454
dunn,55,5.007333185232471
dunnaway,3,2.0986122886681096
dunne,2,1.6931471805599454
dunnett37462,1,1.0
dunning,2,1.6931471805599454
dunns,1,1.0
dunnsent,1,1.0
dunnuntil,1,1.0
dunnwednesday,1,1.0
dunphy,3,2.0986122886681096
dunphyvince,1,1.0
dunscross,1,1.0
dunten,2,1.6931471805599454
duntento,1,1.0
dunton,21,4.044522437723423
duntonrisk503,1,1.0
dunvegan,1,1.0
duo,2,1.6931471805599454
duong,14,3.6390573296152584
duperreault,1,1.0
duplex,1,1.0
duplexing,2,1.6931471805599454
duplicate,43,4.761200115693562
duplicated,4,2.386294361119891
duplicatedor,1,1.0
duplicating,3,2.0986122886681096
duplication,22,4.091042453358316
duplicationwas,1,1.0
dupont,123,5.812184355372417
dupont01,1,1.0
dupont02,1,1.0
dupont1,1,1.0
dupontif,2,1.6931471805599454
dupontkevin,1,1.0
dupontlas,2,1.6931471805599454
dupre,15,3.70805020110221
dupre02,1,1.0
dupre06,2,1.6931471805599454
dupre07,1,1.0
dupre08,1,1.0
dupred,4,2.386294361119891
dupree,2,1.6931471805599454
duprem,1,1.0
dupuy,1,1.0
duque,1,1.0
durability,3,2.0986122886681096
durable,10,3.3025850929940455
durables,1,1.0
duran,189,6.241747015059643
duran713,5,2.6094379124341005
duranbob,3,2.0986122886681096
durango,2,1.6931471805599454
duranjoe,1,1.0
durankristin,1,1.0
duranozzie,2,1.6931471805599454
durant,2,1.6931471805599454
durantesue,1,1.0
durantim,2,1.6931471805599454
duranx,1,1.0
durasoft,9,3.197224577336219
durasoftcorp,3,2.0986122886681096
duraswitch,1,1.0
duration,48,4.871201010907891
durationaircraft,8,3.0794415416798357
durationand,1,1.0
durationdexatrim,1,1.0
durationflight,2,1.6931471805599454
durationibm,1,1.0
durationis,1,1.0
durationof,3,2.0986122886681096
durationstraddling,1,1.0
durationvegetarian,4,2.386294361119891
durbin,2,1.6931471805599454
duree,9,3.197224577336219
durgin,3,2.0986122886681096
durginif,1,1.0
durham,6,2.791759469228055
durhan,2,1.6931471805599454
during,70,5.2484952420493585
during2000,1,1.0
duringa,1,1.0
duringaprilif,2,1.6931471805599454
duringbankruptcyprocedures,1,1.0
duringbidweek,1,1.0
duringcalifornia,1,1.0
duringfebruary,1,1.0
duringinspections,1,1.0
duringlay,1,1.0
