rank,subject
10.208644350736236,tuesday december th
8.155643579164611,columbia energy history data
5.6949413203575405,cilco pathing withdrawl hplc transport pathing
9.867295160586133,calpine daily gas nomination
7.33955812209425,cleco deal state tract meter
17.800120384063348,re meter dec
11.588454431689492,hpl nom november
5.019182874296552,tufco prebid
11.805546130167912,tenaska
9.328248423265075,oasis hpl interconnect cut
14.048750073137741,re meter august allocation exception
10.070132993574088,txu fuel sd nomination december
8.021055651513063,resume marcia curry
18.513638732822198,re panenergy
5.535169402780486,
14.826030863861014,re cornhusker
9.7654289037205,december preliminary production estimate
8.314376399509406,cdnow shipment confirmation
12.04453458158185,call note
10.112879770303122,hpl nom revision
9.965347744961173,february january industrial activity
12.300915990836737,re meter
8.754597884335606,revised hplc purchase estimate april
11.795912648297564,hpl nom may
9.308601591028081,f nomination eff june
11.597848661899365,hpl nom august
7.265306088813674,enron hpl actuals
8.299845063979022,revised volume
9.954236240459654,meter
9.807477852668445,enron actuals july thru
12.262574584535798,enron hpl actuals october
11.438835143190298,nom
8.64407471232804,eol deal
8.550291038301316,nomination
19.99598980418026,re duke cashout entry
6.098599097325403,stacey
12.125401625697947,tenaska iv
8.947978693179882,clickathome pilot deadline extended
12.631429222927125,tenaska
10.271377040647623,re lst rev feb josey ranch nom
9.863945541712738,new book
8.267001653361378,re new sitara desk request ena im cleburne gcp response
6.30839159153724,bammel easter egg hunt picture
6.029268621086575,neon
9.06149430902081,valero meter
9.770733501951964,net kinder morgan beginning march st
6.519541360959386,april flexible katy gas
9.389286250980282,re nom actual may nd
8.231102800436863,vastar big thicket
10.981304427805766,enron hpl actuals october
9.25888570332986,panenergy marketing march production
12.273350690403175,hpl nom sept
10.649866660354427,th noms copanos
9.437066540686535,ship channel hub co
11.566506954041747,hpl nom july
6.074182577257115,enron actuals march april
7.766534390038036,delivery channel gulf plain
8.583963229832426,houston gas power control standard assessment
5.637293166895928,computer internet connection family
8.864270766156658,communicating effectively course offering
9.036212282466272,re valero rfp issued june
16.933938179501716,hl p
8.807036848488686,pre bid coming handle ce responsible
18.182730323754882,re tuesday december th
8.718152595114015,fw first delivery rodessa operating co
11.167094702600078,request submitted access request ygcy n kdl
8.944838646467948,re cody texas l p meter
9.862340329568664,enron year end performance management process
8.253155907319336,fw meter set fac
11.139702971587841,hpl nom april
11.732698326724185,hpl nom september
8.24235166238421,hpl meter el campo shanghai commonpoint
10.851208038101852,revision hpl noms november
7.990109942361245,re sale shoreline
6.706953101390527,fwd fw fwd picture worth thousand word
11.020107766724069,tenaska iv
10.738150824739588,copanos change
17.417958388134878,re industrial report
10.690745883367473,re ce devon
5.34351111311655,new location
6.580239526304067,gary
11.410154455554293,hpl nomination december
8.774371273255218,ei revised availability effective tennessee p l
9.937878199480673,special stock option grant award
11.597848661899365,hpl nom august
9.444511918452436,february meter sanchez worthen central pt
8.011234030311858,hunt petroleum
7.770778912866933,re spinnaker supply verification su october
9.001498710206626,point change deal
9.06612546883137,customer meeting invitation
9.502619564135975,meter
8.032761618985496,fw subject survivor
7.063950779239645,hpl meter
10.423617896875223,price crosstex
8.243590100097562,august estimated availability
8.300349739809468,gathering meter adjustment
10.572675586341356,copanos change
12.184833896612554,re duke exchange deal feb prod
9.480854623302687,hpl xport ta prod
6.9281506454971815,re
7.045975515601315,suemar berryman gulf plain plant current month
8.040138933639179,thank contribution together change life
10.382442988780188,hl p month date
9.81365583296226,sale rhone poule meter
8.503636050185627,calpine daily gas nomination
8.524027735437494,brcc woman ministry meeting picture
11.459735676323513,hpl nom march
15.705029126902932,re boat
8.77886073678928,re united oil mineral inc chapman unit
11.17995631872564,revision hpl nom august
9.062106915194466,walter g superior april noms
9.408879712013771,duke delivery mobil
7.738921545666761,enron hpl actuals december january
7.399475924137761,office
11.139702971587841,hpl nom april
4.2862702901903935,fw please read delete
11.376991993861857,weekend nom change
9.45124027194735,re c e operating production
6.7392298971481726,texas risk organization
9.987790353164028,fixed price swap profile
12.56042044328271,re meter
7.688648400967977,fw crosstex energy driscoll ranch meter no
7.840829393448926,baytown pigging affected meter
10.273432526853835,united salt quote
8.66820881604617,re glo egm gas crude swap
7.817088036681206,tom connor shut list
12.04453458158185,call note
9.79110878918305,neon discussion november
8.471987862947053,aep transition item
7.539306542743558,meter
8.712060366236136,re canus meter
8.826098606756425,k deal
14.891702841362743,re cornhusker
7.0024605790599255,enron hpl actuals january
10.621147112812954,revised spreadsheet
6.293515181006614,inactivation
9.516248176595802,hpl conoco teco waha purchase
8.785739920189581,jan feb midcon invoice
8.974573022075795,overflow
10.224136854537134,enron hpl actuals july
6.423285375451362,nov
12.431864421573913,hl p volume
9.639007673816437,august iferc sd noms
8.93044521812872,dallas june hoop coming town
7.267251624656101,cleburne outage
6.2873405458963765,midtex
4.877733166264138,flood picture tunnel pennzoil place downtown
12.900641885968891,enron hpl actuals november
7.790303547809686,guadalupe power partner
10.24314719829523,cross training industrials
8.73255636522812,cleburne tenaska iv outage
4.301609146104917,gorons
15.286752050213266,re copano
8.568047306794693,re tetco hpl enerfin meter
7.511133514864449,doc merry byington new son
11.943979258370286,centana storage deal
8.867128746357825,hpl meter butane plant neches gas dist h
6.883892952443456,digitize memory compaq scanner
5.2366979230600705,smi
11.144623721506768,cornhusker
11.488983542715614,enron hpl nom november
11.133075584307994,valero
11.41359517665661,el paso cut oasis
6.710910700820838,metter
6.055343529738506,re county meter type gemc midcon tx
11.414467392847236,tenaska iv cleburne march
8.115810022747517,enron methanol
11.42222358090739,hpl noms july
8.247768765021203,re pg e texoma volume
10.923154345178569,nom
6.4148040766703724,daren
7.551150547272257,schedule jersey
8.542030653554557,calpine daily gas nomination
10.4149906035708,copanos change th
8.300103010545346,urgent avoid loss information
7.512663054997209,marketing service scheduling
14.030589303974166,re cowtrap allocation
13.720026296503548,re hydrocarbon lease mgmt
8.673226373929959,fw june blue dolphin
8.478232446132854,tenaska iv texas partner ltd
7.6865444251036035,rescheduling usecase analysis enom mtg
9.697003548212582,cp l data
7.77192727296065,new email
9.371465635884244,txu contract search
8.356947543966523,unfinaled sale invoice
11.859393629209645,re pg e texas contract
12.273350690403175,hpl nom sept
7.941216666780194,re covenant project miracle
10.008923974576014,request submitted access request liz bellamy enron com
9.640489777877455,eastrans nomination change effective
7.5609214314484285,intra inter gisb
10.9548646686346,hpl nom october
8.378554496854555,unify performance problem wednesday
7.629984972241266,january spot ticket
11.459735676323513,hpl nom march
10.147621664818896,hpl nom august
8.41502292298594,fw hub map
11.675132094622924,hpl nom dec
9.39161497832971,deal ticket
9.411545327712032,new production deal need
9.392170902970738,williams energy marketing
9.716758937663082,sea robin change
8.065366139573761,inter intra gisb enron north america
9.704917177215547,budget
11.566506954041747,hpl nom july
10.37273641110594,hpl nom october
15.434835450061131,re document
6.903720688674752,bammel child christmas program picture
10.154345139704601,re schedule
11.597848661899365,hpl nom august
8.326852404128225,wc cancellation force majeure effective
9.301646993211856,george w new limo
9.262188900214223,new unify transaction volume count report
11.566506954041747,hpl nom july
6.738834254109633,re
16.93952620124796,fyi
15.684218259848608,re help
7.993046448655447,announcement wednesday night
10.485590116565104,copanno change
9.978024640308067,tenaska iv
12.028242476502525,enron hpl actuals january
9.156307127839373,meter
6.16748618543641,leak wilson creek lateral
11.795912648297564,hpl nom may
7.378032092273976,eastrans lst month nomination eff
9.683986335567633,tejas nomination change effective
9.067237646778304,revised revised spreadsheet
9.84695792221563,reorg meeting
13.297436033941803,re meter july activity allocation exception
8.363441183934622,meter oct
8.346076123957099,fw fw ena gas sale hpl h gas company
7.9364633622358465,fw crosstex energy driscoll ranch meter no
8.69232549871477,re noms actual vol april nd
7.9355090708204905,clickathome msn internet service available
14.362174226275139,re meter august allocation exception
12.853348067969586,re meter
7.986363269845023,deal wrong counterparty weekend
11.460668573262044,call note
9.596536479489707,may nom
6.510192627062843,save hotel
9.321843581221136,desk desk deal needed meter february
6.204963912592008,neon lesson
19.046368998213985,re fuel
11.921446045656287,re logistics powerpoint presentation
10.692025099696297,cp l
9.06549526775655,brandywine meter march activity
19.07798824456799,re noms actual flow
8.349176679925314,enbridge buy koch east texas midstream asset
9.842843070675912,shut meter
19.35678419400137,re tenaska iv
8.49767948491385,revised revised eastrans nomination change effective
9.014374784221424,kleberg plant outage september cornhusker
6.506252652280129,take five night wyndham
6.925480233337698,july
10.33244769568206,re meter
11.459735676323513,hpl nom march
9.081098259706106,fw
11.928303441202097,new nomination
9.37348479760753,eastrans nomination change effective
5.059662994435749,midtex
10.851641823299252,nom change tennessee
11.795912648297564,hpl nom may
8.796942856230515,automate load scheduled quantity sirpo
5.809279865398561,viewing electronic pay stub
9.006985824783815,re equistar deal ticket
11.298013133181986,hpl nom february
9.107509455220463,final guest list rooming list
9.88397556699055,fw duke energy field service
